SessionID,UserID,Timestamp,PageType,DeviceType,Country,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
session_130,user_1595,24-03-2025 20:33,checkout,Desktop,Germany,Social Media,163,4,1
session_130,user_1595,24-03-2025 20:35,confirmation,Desktop,Germany,Social Media,101,0,1
session_131,user_2498,03-03-2025 18:27,home,Tablet,France,Social Media,51,0,0
session_131,user_2498,03-03-2025 18:28,product_page,Tablet,France,Social Media,65,3,0
session_132,user_1515,06-03-2025 23:58,home,Mobile,Canada,Direct,150,0,0
session_133,user_2286,11-04-2025 04:38,home,Tablet,UK,Email,66,0,0
session_133,user_2286,11-04-2025 04:39,product_page,Tablet,UK,Email,99,0,0
session_134,user_1372,18-03-2025 14:12,home,Tablet,France,Email,127,0,0
session_134,user_1372,18-03-2025 14:14,product_page,Tablet,France,Email,133,2,0
session_135,user_1510,08-04-2025 05:48,home,Mobile,India,Google,56,0,0
session_135,user_1510,08-04-2025 05:49,product_page,Mobile,India,Google,62,3,0
session_135,user_1510,08-04-2025 05:50,cart,Mobile,India,Google,43,3,0
session_135,user_1510,08-04-2025 05:52,checkout,Mobile,India,Google,132,3,0
session_136,user_1390,15-03-2025 10:09,home,Mobile,Canada,Social Media,180,0,0
session_136,user_1390,15-03-2025 10:11,product_page,Mobile,Canada,Social Media,102,5,0
session_137,user_1263,31-03-2025 15:09,home,Tablet,India,Social Media,131,0,0
session_137,user_1263,31-03-2025 15:10,product_page,Tablet,India,Social Media,22,0,0
session_138,user_2168,19-07-2025 22:50,home,Tablet,USA,Google,92,0,1
session_138,user_2168,19-07-2025 22:52,product_page,Tablet,USA,Google,120,0,1
session_138,user_2168,19-07-2025 22:55,cart,Tablet,USA,Google,152,2,1
session_138,user_2168,19-07-2025 22:57,checkout,Tablet,USA,Google,99,2,1
session_138,user_2168,19-07-2025 22:59,confirmation,Tablet,USA,Google,122,0,1
session_139,user_2866,15-03-2025 14:00,home,Mobile,Canada,Email,124,0,0
session_139,user_2866,15-03-2025 14:01,product_page,Mobile,Canada,Email,98,1,0
session_140,user_2010,17-04-2025 17:37,home,Desktop,Canada,Google,63,0,0
session_140,user_2010,17-04-2025 17:39,product_page,Desktop,Canada,Google,121,0,0
session_140,user_2010,17-04-2025 17:40,cart,Desktop,Canada,Google,71,1,0
session_141,user_1643,09-06-2025 06:55,home,Mobile,Australia,Email,67,0,0
session_141,user_1643,09-06-2025 06:57,product_page,Mobile,Australia,Email,143,0,0
session_142,user_1473,03-05-2025 06:26,home,Desktop,UK,Google,138,0,0
session_142,user_1473,03-05-2025 06:28,product_page,Desktop,UK,Google,121,3,0
session_143,user_1073,22-07-2025 22:17,home,Mobile,France,Direct,25,0,0
session_143,user_1073,22-07-2025 22:20,product_page,Mobile,France,Direct,154,0,0
session_144,user_1460,25-03-2025 18:38,home,Tablet,USA,Direct,45,0,0
session_144,user_1460,25-03-2025 18:40,product_page,Tablet,USA,Direct,123,0,0
session_145,user_2149,04-08-2025 13:59,home,Desktop,USA,Direct,180,0,1
session_145,user_2149,04-08-2025 14:02,product_page,Desktop,USA,Direct,174,0,1
session_145,user_2149,04-08-2025 14:04,cart,Desktop,USA,Direct,120,0,1
session_145,user_2149,04-08-2025 14:06,checkout,Desktop,USA,Direct,133,2,1
session_145,user_2149,04-08-2025 14:08,confirmation,Desktop,USA,Direct,130,0,1
session_146,user_2698,09-02-2025 13:19,home,Tablet,USA,Google,44,0,0
session_146,user_2698,09-02-2025 13:22,product_page,Tablet,USA,Google,173,4,0
session_147,user_1546,11-08-2025 06:00,home,Mobile,Australia,Google,141,0,1
session_147,user_1546,11-08-2025 06:02,product_page,Mobile,Australia,Google,121,0,1
session_147,user_1546,11-08-2025 06:04,cart,Mobile,Australia,Google,121,0,1
session_147,user_1546,11-08-2025 06:06,checkout,Mobile,Australia,Google,108,3,1
session_147,user_1546,11-08-2025 06:06,confirmation,Mobile,Australia,Google,21,0,1
session_148,user_1093,09-05-2025 12:32,home,Tablet,France,Email,26,0,1
session_148,user_1093,09-05-2025 12:33,product_page,Tablet,France,Email,24,3,1
session_148,user_1093,09-05-2025 12:33,cart,Tablet,France,Email,21,3,1
session_148,user_1093,09-05-2025 12:36,checkout,Tablet,France,Email,156,3,1
session_148,user_1093,09-05-2025 12:37,confirmation,Tablet,France,Email,98,0,1
session_149,user_1181,14-03-2025 16:27,home,Mobile,Germany,Direct,41,0,0
session_150,user_1873,13-03-2025 04:31,home,Tablet,India,Email,46,0,0
session_151,user_1511,04-02-2025 18:21,home,Mobile,India,Email,20,0,0
session_151,user_1511,04-02-2025 18:22,product_page,Mobile,India,Email,39,0,0
session_151,user_1511,04-02-2025 18:24,cart,Mobile,India,Email,116,0,0
session_151,user_1511,04-02-2025 18:26,checkout,Mobile,India,Email,117,2,0
session_152,user_2321,15-08-2025 21:26,home,Tablet,Germany,Email,145,0,0
session_152,user_2321,15-08-2025 21:28,product_page,Tablet,Germany,Email,130,0,0
session_153,user_1412,23-07-2025 09:50,home,Desktop,France,Google,78,0,0
session_153,user_1412,23-07-2025 09:51,product_page,Desktop,France,Google,56,0,0
session_154,user_1963,24-03-2025 20:31,home,Desktop,UK,Email,81,0,0
session_155,user_2609,02-05-2025 23:51,home,Desktop,Canada,Email,82,0,0
session_155,user_2609,02-05-2025 23:53,product_page,Desktop,Canada,Email,79,4,0
session_155,user_2609,02-05-2025 23:55,cart,Desktop,Canada,Email,119,4,0
session_156,user_1498,18-06-2025 02:09,home,Mobile,France,Google,159,0,1
session_156,user_1498,18-06-2025 02:11,product_page,Mobile,France,Google,133,4,1
session_156,user_1498,18-06-2025 02:12,cart,Mobile,France,Google,60,4,1
session_156,user_1498,18-06-2025 02:14,checkout,Mobile,France,Google,85,4,1
session_156,user_1498,18-06-2025 02:16,confirmation,Mobile,France,Google,151,0,1
session_157,user_1874,24-03-2025 09:24,home,Mobile,France,Direct,104,0,0
session_157,user_1874,24-03-2025 09:26,product_page,Mobile,France,Direct,132,3,0
session_158,user_1160,10-07-2025 07:31,home,Desktop,UK,Direct,131,0,0
session_158,user_1160,10-07-2025 07:31,product_page,Desktop,UK,Direct,42,0,0
session_158,user_1160,10-07-2025 07:33,cart,Desktop,UK,Direct,93,5,0
session_159,user_2712,23-07-2025 21:07,home,Desktop,Australia,Direct,55,0,0
session_160,user_1042,09-06-2025 21:48,home,Mobile,France,Email,114,0,0
session_160,user_1042,09-06-2025 21:49,product_page,Mobile,France,Email,39,0,0
session_160,user_1042,09-06-2025 21:49,cart,Mobile,France,Email,31,1,0
session_160,user_1042,09-06-2025 21:52,checkout,Mobile,France,Email,151,1,0
session_161,user_1904,20-08-2025 21:44,home,Mobile,UK,Social Media,130,0,0
session_161,user_1904,20-08-2025 21:46,product_page,Mobile,UK,Social Media,73,0,0
session_162,user_1674,30-08-2025 23:26,home,Tablet,Australia,Email,78,0,1
session_162,user_1674,30-08-2025 23:28,product_page,Tablet,Australia,Email,86,2,1
session_162,user_1674,30-08-2025 23:28,cart,Tablet,Australia,Email,44,2,1
session_162,user_1674,30-08-2025 23:30,checkout,Tablet,Australia,Email,118,2,1
session_162,user_1674,30-08-2025 23:32,confirmation,Tablet,Australia,Email,90,0,1
session_163,user_2237,23-02-2025 19:38,home,Mobile,France,Google,65,0,1
session_163,user_2237,23-02-2025 19:38,product_page,Mobile,France,Google,43,0,1
session_163,user_2237,23-02-2025 19:39,cart,Mobile,France,Google,38,4,1
session_163,user_2237,23-02-2025 19:39,checkout,Mobile,France,Google,25,4,1
session_163,user_2237,23-02-2025 19:41,confirmation,Mobile,France,Google,108,0,1
session_164,user_2015,16-05-2025 18:38,home,Tablet,Canada,Google,145,0,0
session_164,user_2015,16-05-2025 18:41,product_page,Tablet,Canada,Google,171,0,0
session_164,user_2015,16-05-2025 18:43,cart,Tablet,Canada,Google,119,1,0
session_165,user_1133,27-01-2025 08:53,home,Mobile,France,Google,64,0,0
session_165,user_1133,27-01-2025 08:54,product_page,Mobile,France,Google,35,0,0
session_166,user_2737,31-07-2025 13:30,home,Tablet,France,Direct,37,0,0
session_166,user_2737,31-07-2025 13:31,product_page,Tablet,France,Direct,52,5,0
session_167,user_2987,27-02-2025 23:29,home,Tablet,France,Email,172,0,0
session_167,user_2987,27-02-2025 23:31,product_page,Tablet,France,Email,119,0,0
session_168,user_1841,16-02-2025 02:42,home,Desktop,Germany,Direct,17,0,1
session_168,user_1841,16-02-2025 02:43,product_page,Desktop,Germany,Direct,101,2,1
session_168,user_1841,16-02-2025 02:44,cart,Desktop,Germany,Direct,42,2,1
session_168,user_1841,16-02-2025 02:46,checkout,Desktop,Germany,Direct,146,2,1
session_168,user_1841,16-02-2025 02:48,confirmation,Desktop,Germany,Direct,98,0,1
session_169,user_1759,02-08-2025 10:09,home,Desktop,Germany,Google,106,0,0
session_169,user_1759,02-08-2025 10:11,product_page,Desktop,Germany,Google,108,0,0
session_169,user_1759,02-08-2025 10:11,cart,Desktop,Germany,Google,23,2,0
session_170,user_1692,21-05-2025 09:07,home,Mobile,USA,Direct,120,0,0
session_170,user_1692,21-05-2025 09:07,product_page,Mobile,USA,Direct,54,3,0
session_170,user_1692,21-05-2025 09:09,cart,Mobile,USA,Direct,83,3,0
session_171,user_2076,18-03-2025 19:36,home,Desktop,USA,Email,43,0,0
session_171,user_2076,18-03-2025 19:37,product_page,Desktop,USA,Email,70,0,0
session_172,user_1172,31-08-2025 18:34,home,Desktop,Australia,Direct,55,0,0
session_172,user_1172,31-08-2025 18:35,product_page,Desktop,Australia,Direct,22,0,0
session_173,user_1705,27-04-2025 22:10,home,Desktop,USA,Email,92,0,0
session_173,user_1705,27-04-2025 22:10,product_page,Desktop,USA,Email,20,0,0
session_174,user_1425,11-02-2025 08:30,home,Desktop,France,Direct,132,0,0
session_174,user_1425,11-02-2025 08:31,product_page,Desktop,France,Direct,68,0,0
session_175,user_2255,09-03-2025 20:26,home,Desktop,Germany,Direct,105,0,0
session_176,user_1997,19-08-2025 16:43,home,Desktop,France,Email,94,0,0
session_177,user_2361,27-07-2025 21:49,home,Desktop,Canada,Google,38,0,0
session_178,user_1627,03-07-2025 14:55,home,Tablet,UK,Direct,180,0,1
session_178,user_1627,03-07-2025 14:57,product_page,Tablet,UK,Direct,138,1,1
session_178,user_1627,03-07-2025 14:58,cart,Tablet,UK,Direct,46,1,1
session_178,user_1627,03-07-2025 15:00,checkout,Tablet,UK,Direct,120,1,1
session_178,user_1627,03-07-2025 15:03,confirmation,Tablet,UK,Direct,173,0,1
session_179,user_2067,22-08-2025 08:20,home,Mobile,Australia,Google,58,0,0
session_179,user_2067,22-08-2025 08:21,product_page,Mobile,Australia,Google,22,2,0
session_180,user_2326,06-07-2025 05:57,home,Desktop,UK,Email,32,0,0
session_180,user_2326,06-07-2025 05:59,product_page,Desktop,UK,Email,151,0,0
session_180,user_2326,06-07-2025 06:02,cart,Desktop,UK,Email,132,0,0
session_181,user_2838,15-04-2025 07:30,home,Tablet,UK,Google,38,0,0
session_181,user_2838,15-04-2025 07:31,product_page,Tablet,UK,Google,57,1,0
session_182,user_1127,06-03-2025 05:06,home,Desktop,India,Social Media,40,0,0
session_183,user_1087,07-03-2025 01:57,home,Desktop,India,Google,125,0,0
session_183,user_1087,07-03-2025 01:58,product_page,Desktop,India,Google,44,1,0
session_184,user_1954,22-05-2025 10:59,home,Tablet,USA,Email,177,0,0
session_185,user_1012,05-08-2025 20:29,home,Tablet,UK,Direct,64,0,0
session_186,user_1774,26-03-2025 22:42,home,Tablet,Canada,Email,22,0,0
session_186,user_1774,26-03-2025 22:42,product_page,Tablet,Canada,Email,34,0,0
session_187,user_2956,06-07-2025 01:21,home,Tablet,Australia,Email,154,0,0
session_187,user_2956,06-07-2025 01:22,product_page,Tablet,Australia,Email,88,0,0
session_188,user_1525,24-06-2025 10:26,home,Mobile,Canada,Direct,46,0,1
session_188,user_1525,24-06-2025 10:29,product_page,Mobile,Canada,Direct,162,0,1
session_188,user_1525,24-06-2025 10:31,cart,Mobile,Canada,Direct,140,1,1
session_188,user_1525,24-06-2025 10:34,checkout,Mobile,Canada,Direct,137,1,1
session_188,user_1525,24-06-2025 10:37,confirmation,Mobile,Canada,Direct,166,0,1
session_189,user_2269,13-07-2025 06:34,home,Mobile,India,Social Media,158,0,1
session_189,user_2269,13-07-2025 06:36,product_page,Mobile,India,Social Media,104,2,1
session_189,user_2269,13-07-2025 06:38,cart,Mobile,India,Social Media,118,2,1
session_189,user_2269,13-07-2025 06:38,checkout,Mobile,India,Social Media,17,2,1
session_189,user_2269,13-07-2025 06:40,confirmation,Mobile,India,Social Media,146,0,1
session_190,user_1842,31-05-2025 10:27,home,Desktop,UK,Direct,119,0,0
session_191,user_1501,07-02-2025 21:14,home,Mobile,USA,Social Media,42,0,0
session_191,user_1501,07-02-2025 21:14,product_page,Mobile,USA,Social Media,28,3,0
session_192,user_2116,29-05-2025 02:00,home,Tablet,France,Google,34,0,0
session_192,user_2116,29-05-2025 02:01,product_page,Tablet,France,Google,57,1,0
session_193,user_2748,27-04-2025 20:55,home,Mobile,India,Email,72,0,0
session_193,user_2748,27-04-2025 20:57,product_page,Mobile,India,Email,147,3,0
session_194,user_1566,27-05-2025 14:04,home,Mobile,Australia,Social Media,51,0,0
session_195,user_1535,24-05-2025 11:16,home,Desktop,Germany,Social Media,76,0,0
session_195,user_1535,24-05-2025 11:19,product_page,Desktop,Germany,Social Media,169,0,0
session_196,user_2277,09-08-2025 18:41,home,Tablet,USA,Direct,88,0,0
session_196,user_2277,09-08-2025 18:42,product_page,Tablet,USA,Direct,64,5,0
session_197,user_1571,07-04-2025 23:24,home,Mobile,UK,Social Media,78,0,0
session_197,user_1571,07-04-2025 23:27,product_page,Mobile,UK,Social Media,179,4,0
session_198,user_1035,11-05-2025 22:02,home,Tablet,Germany,Email,119,0,0
session_198,user_1035,11-05-2025 22:04,product_page,Tablet,Germany,Email,147,0,0
session_198,user_1035,11-05-2025 22:07,cart,Tablet,Germany,Email,157,0,0
session_199,user_2119,09-01-2025 19:56,home,Tablet,Australia,Google,89,0,0
session_199,user_2119,09-01-2025 19:57,product_page,Tablet,Australia,Google,19,2,0
session_200,user_1823,29-03-2025 12:58,home,Desktop,France,Email,115,0,1
session_200,user_1823,29-03-2025 12:58,product_page,Desktop,France,Email,25,2,1
session_200,user_1823,29-03-2025 13:01,cart,Desktop,France,Email,167,2,1
session_200,user_1823,29-03-2025 13:02,checkout,Desktop,France,Email,32,2,1
session_200,user_1823,29-03-2025 13:03,confirmation,Desktop,France,Email,48,0,1
session_201,user_1028,05-08-2025 16:07,home,Desktop,USA,Google,65,0,1
session_201,user_1028,05-08-2025 16:10,product_page,Desktop,USA,Google,163,1,1
session_201,user_1028,05-08-2025 16:11,cart,Desktop,USA,Google,46,1,1
session_201,user_1028,05-08-2025 16:12,checkout,Desktop,USA,Google,93,1,1
session_201,user_1028,05-08-2025 16:13,confirmation,Desktop,USA,Google,46,0,1
session_202,user_1580,20-01-2025 15:40,home,Tablet,India,Google,119,0,1
session_202,user_1580,20-01-2025 15:42,product_page,Tablet,India,Google,103,2,1
session_202,user_1580,20-01-2025 15:44,cart,Tablet,India,Google,157,2,1
session_202,user_1580,20-01-2025 15:45,checkout,Tablet,India,Google,23,2,1
session_202,user_1580,20-01-2025 15:46,confirmation,Tablet,India,Google,82,0,1
session_203,user_1787,24-07-2025 16:52,home,Mobile,Canada,Social Media,30,0,0
session_203,user_1787,24-07-2025 16:54,product_page,Mobile,Canada,Social Media,93,4,0
session_203,user_1787,24-07-2025 16:56,cart,Mobile,Canada,Social Media,132,4,0
session_204,user_1062,29-03-2025 00:36,home,Mobile,Australia,Google,163,0,1
session_204,user_1062,29-03-2025 00:39,product_page,Mobile,Australia,Google,176,3,1
session_204,user_1062,29-03-2025 00:40,cart,Mobile,Australia,Google,84,3,1
session_204,user_1062,29-03-2025 00:42,checkout,Mobile,Australia,Google,100,3,1
session_204,user_1062,29-03-2025 00:44,confirmation,Mobile,Australia,Google,116,0,1
session_205,user_2037,18-06-2025 22:04,home,Mobile,France,Social Media,58,0,1
session_205,user_2037,18-06-2025 22:07,product_page,Mobile,France,Social Media,174,1,1
session_205,user_2037,18-06-2025 22:08,cart,Mobile,France,Social Media,54,1,1
session_205,user_2037,18-06-2025 22:10,checkout,Mobile,France,Social Media,119,1,1
session_205,user_2037,18-06-2025 22:11,confirmation,Mobile,France,Social Media,45,0,1
session_206,user_2902,12-07-2025 05:15,home,Mobile,Canada,Email,123,0,0
session_206,user_2902,12-07-2025 05:16,product_page,Mobile,Canada,Email,48,0,0
session_206,user_2902,12-07-2025 05:19,cart,Mobile,Canada,Email,158,1,0
session_207,user_2678,31-03-2025 03:17,home,Tablet,India,Google,158,0,0
session_207,user_2678,31-03-2025 03:20,product_page,Tablet,India,Google,176,3,0
session_208,user_2344,26-03-2025 21:22,home,Tablet,UK,Social Media,171,0,0
session_208,user_2344,26-03-2025 21:24,product_page,Tablet,UK,Social Media,108,5,0
session_209,user_2213,23-07-2025 17:29,home,Desktop,Canada,Email,139,0,1
session_209,user_2213,23-07-2025 17:29,product_page,Desktop,Canada,Email,19,0,1
session_209,user_2213,23-07-2025 17:31,cart,Desktop,Canada,Email,137,0,1
session_209,user_2213,23-07-2025 17:34,checkout,Desktop,Canada,Email,155,2,1
session_209,user_2213,23-07-2025 17:35,confirmation,Desktop,Canada,Email,79,0,1
session_210,user_1409,04-01-2025 10:20,home,Mobile,USA,Google,168,0,1
session_210,user_1409,04-01-2025 10:21,product_page,Mobile,USA,Google,57,0,1
session_210,user_1409,04-01-2025 10:23,cart,Mobile,USA,Google,134,5,1
session_210,user_1409,04-01-2025 10:24,checkout,Mobile,USA,Google,90,5,1
session_210,user_1409,04-01-2025 10:26,confirmation,Mobile,USA,Google,103,0,1
session_211,user_1179,25-01-2025 23:20,home,Mobile,India,Direct,135,0,0
session_211,user_1179,25-01-2025 23:21,product_page,Mobile,India,Direct,83,0,0
session_212,user_2008,03-08-2025 11:36,home,Desktop,UK,Social Media,171,0,0
session_212,user_2008,03-08-2025 11:39,product_page,Desktop,UK,Social Media,169,0,0
session_212,user_2008,03-08-2025 11:41,cart,Desktop,UK,Social Media,118,0,0
session_212,user_2008,03-08-2025 11:41,checkout,Desktop,UK,Social Media,45,3,0
session_213,user_2980,16-01-2025 10:53,home,Mobile,India,Social Media,147,0,0
session_213,user_2980,16-01-2025 10:55,product_page,Mobile,India,Social Media,172,0,0
session_214,user_2257,03-04-2025 03:52,home,Mobile,UK,Email,102,0,0
session_215,user_2787,05-04-2025 08:07,home,Tablet,Canada,Google,23,0,0
session_215,user_2787,05-04-2025 08:08,product_page,Tablet,Canada,Google,16,4,0
session_215,user_2787,05-04-2025 08:10,cart,Tablet,Canada,Google,150,4,0
session_216,user_1611,19-04-2025 06:21,home,Tablet,France,Google,125,0,1
session_216,user_1611,19-04-2025 06:23,product_page,Tablet,France,Google,125,0,1
session_216,user_1611,19-04-2025 06:24,cart,Tablet,France,Google,39,2,1
session_216,user_1611,19-04-2025 06:25,checkout,Tablet,France,Google,82,2,1
session_216,user_1611,19-04-2025 06:28,confirmation,Tablet,France,Google,161,0,1
session_217,user_1814,28-01-2025 08:39,home,Tablet,France,Email,35,0,1
session_217,user_1814,28-01-2025 08:40,product_page,Tablet,France,Email,28,0,1
session_217,user_1814,28-01-2025 08:40,cart,Tablet,France,Email,37,5,1
session_217,user_1814,28-01-2025 08:42,checkout,Tablet,France,Email,103,5,1
session_217,user_1814,28-01-2025 08:44,confirmation,Tablet,France,Email,110,0,1
session_218,user_2774,22-05-2025 20:41,home,Mobile,UK,Email,143,0,0
session_218,user_2774,22-05-2025 20:43,product_page,Mobile,UK,Email,148,3,0
session_219,user_2987,24-02-2025 23:10,home,Desktop,Germany,Email,15,0,0
